12722,CUMBRIA,54.3719,-3.07712
12759,CUMBRIA,54.3415,-3.21674
12975,CUMBRIA,54.4778,-2.77846
12606,CUMBRIA,54.3279,-2.69299
12830,CUMBRIA,54.5364,-3.03534
12826,CUMBRIA,54.5224,-3.06971
12797,CUMBRIA,54.4863,-3.18693
12989,CUMBRIA,54.5361,-2.76086
12981,CUMBRIA,54.49,-2.84094
12984,CUMBRIA,54.5137,-2.80111
12821,CUMBRIA,54.5068,-3.05042
12802,CUMBRIA,54.4989,-3.18015
12711,CUMBRIA,54.3134,-2.94441
12706,CUMBRIA,54.3674,-2.98218
13068,CUMBRIA,54.8993,-2.9521
12766,CUMBRIA,54.2545,-3.28042
13031,CUMBRIA,54.8885,-2.70779
12700,CUMBRIA,54.3524,-2.93769
12643,CUMBRIA,54.2649,-2.80693
12788,CUMBRIA,54.5294,-3.54565
12785,CUMBRIA,54.5244,-3.41631
12773,CUMBRIA,54.4672,-3.25468
1070,CUMBRIA,54.9342,-2.96223
12653,CUMBRIA,54.2464,-2.92181
12872,CUMBRIA,54.5438,-3.26923
12894,CUMBRIA,54.76,-3.21283
13043,CUMBRIA,54.7902,-2.8708
12859,CUMBRIA,54.683,-3.20643
13151,CUMBRIA,55.0219,-2.8292
1773,CUMBRIA,54.774,-2.51507
12909,CUMBRIA,54.794,-3.10588
13024,CUMBRIA,54.9805,-2.7346
12762,CUMBRIA,54.3556,-3.27405
13009,CUMBRIA,54.7792,-2.60677
12939,CUMBRIA,54.5237,-2.50391
12925,CUMBRIA,54.5041,-2.23988
12769,CUMBRIA,54.399,-3.23981
12521,CUMBRIA,54.4453,-2.51775
12534,CUMBRIA,54.3019,-2.32947
12545,CUMBRIA,54.2749,-2.48488
12627,CUMBRIA,54.4073,-2.69919
12807,CUMBRIA,54.5106,-3.19711
12921,CUMBRIA,54.4655,-2.35138
1078,CUMBRIA,54.1247,-3.25657
13149,CUMBRIA,55.0892,-2.6911
12673,CUMBRIA,54.4204,-2.9764
12531,CUMBRIA,54.3665,-2.41711
12608,CUMBRIA,54.2049,-2.76836
12613,CUMBRIA,54.4411,-2.82415
12628,CUMBRIA,54.3674,-2.64834
12640,CUMBRIA,54.3275,-2.8248
13046,CUMBRIA,54.6883,-3.05371
12874,CUMBRIA,54.5881,-3.31563
12944,CUMBRIA,54.5358,-2.68339
12741,CUMBRIA,54.0483,-3.19896
12916,CUMBRIA,54.362,-2.34071
12775,CUMBRIA,54.4272,-3.37869
12645,CUMBRIA,54.2251,-2.83963
12624,CUMBRIA,54.4294,-2.77937
12841,CUMBRIA,54.618,-3.04562
1782,CUMBRIA,54.8196,-2.4446
12906,CUMBRIA,54.8432,-3.06226
12864,CUMBRIA,54.7041,-3.27381
12847,CUMBRIA,54.5602,-3.20273
13014,CUMBRIA,54.8678,-2.83634
12638,CUMBRIA,54.3123,-2.74242
12929,CUMBRIA,54.542,-2.28784
12951,CUMBRIA,54.5001,-2.92837
13021,CUMBRIA,55.0267,-2.55853
12684,CUMBRIA,54.4471,-2.97937
12525,CUMBRIA,54.4686,-2.57903
13144,CUMBRIA,55.006,-2.99858
1083,CUMBRIA,54.502,-2.68347
12779,CUMBRIA,54.4533,-3.44641
1055,CUMBRIA,54.5177,-3.61345
1074,CUMBRIA,54.5723,-2.41172
1060,CUMBRIA,54.6139,-3.15525
12529,CUMBRIA,54.3714,-2.56623
12934,CUMBRIA,54.5697,-2.43007
12931,CUMBRIA,54.4823,-2.41965
12943,CUMBRIA,54.5648,-2.6287
18914,CUMBRIA,55.0023,-2.75675
12618,CUMBRIA,54.3781,-2.82683
11895,DERBYSHIRE,53.4897,-1.88283
544,DERBYSHIRE,53.227,-1.609
539,DERBYSHIRE,53.2577,-1.91242
11903,DERBYSHIRE,53.4826,-1.91661
11872,DERBYSHIRE,53.3705,-1.90287
3404,DERBYSHIRE,52.9062,-1.41508
545,DERBYSHIRE,53.2879,-1.57772
11908,DERBYSHIRE,53.4986,-1.97157
11860,DERBYSHIRE,53.2967,-1.98244
11878,DERBYSHIRE,53.389,-1.91896
11858,DERBYSHIRE,53.2732,-1.95319
3253,DERBYSHIRE,53.4315,-1.86547
11886,DERBYSHIRE,53.5044,-1.80309
11901,DERBYSHIRE,53.471,-1.90681
3501,DERBYSHIRE,52.9505,-1.2827
3341,DERBYSHIRE,53.2737,-1.82348
3226,DERBYSHIRE,52.8096,-1.43049
3369,DERBYSHIRE,53.1342,-1.43153
552,DERBYSHIRE,53.1942,-1.4336
3120,DERBYSHIRE,52.7308,-1.56933
3161,DERBYSHIRE,53.0703,-1.81622
549,DERBYSHIRE,53.1622,-1.47829
3372,DERBYSHIRE,53.1309,-1.33417
3307,DERBYSHIRE,53.274,-1.69155
3637,DERBYSHIRE,53.2738,-1.24518
3230,DERBYSHIRE,53.4554,-1.7465
3381,DERBYSHIRE,53.0927,-1.58841
3314,DERBYSHIRE,53.2382,-1.53968
11916,DERBYSHIRE,53.4286,-1.87548
8423,DEVON,50.573,-3.98505
8535,DEVON,50.5117,-3.98066
8536,DEVON,50.5009,-4.00468
8326,DEVON,50.5809,-3.49268
1371,DEVON,50.5445,-3.49368
1336,DEVON,50.3544,-4.11986
8533,DEVON,50.5328,-4.00836
8432,DEVON,50.5302,-3.92925
8341,DEVON,50.6251,-3.90805
8434,DEVON,50.52,-3.85706
1379,DEVON,50.6793,-3.23843
8343,DEVON,50.6292,-3.88169
1346,DEVON,51.0886,-4.14743
1378,DEVON,50.7366,-3.40458
8099,DEVON,50.7639,-3.06548
8420,DEVON,50.5737,-3.96925
8133,DEVON,50.7494,-3.29212
8611,DEVON,50.6998,-4.05606
9004,DEVON,51.1703,-3.84731
8375,DEVON,50.6012,-3.60237
8870,DEVON,50.9512,-4.16112
1362,DEVON,50.2922,-3.65074
8486,DEVON,50.4689,-3.86045
8521,DEVON,50.4345,-3.93466
8618,DEVON,50.6679,-4.17981
8564,DEVON,50.613,-4.08936
8139,DEVON,50.6863,-3.29859
8494,DEVON,50.4039,-3.81182
8615,DEVON,50.642,-4.26602
8833,DEVON,50.7457,-4.15003
8231,DEVON,50.9526,-3.43723
1383,DEVON,50.8597,-3.2389
8456,DEVON,50.4788,-3.76163
8988,DEVON,51.1866,-3.91727
8160,DEVON,50.7956,-3.38885
8130,DEVON,50.7522,-3.2618
1352,DEVON,50.7682,-3.90277
1382,DEVON,50.9085,-3.22577
8878,DEVON,51.0225,-4.20396
8322,DEVON,50.6099,-3.4921
8593,DEVON,50.8279,-4.32108
8960,DEVON,51.0822,-3.99858
8955,DEVON,51.0817,-3.93074
8621,DEVON,50.6146,-4.26674
8429,DEVON,50.5667,-3.94582
8096,DEVON,50.7971,-3.11639
8480,DEVON,50.2711,-3.78852
8851,DEVON,50.682,-4.0044
8969,DEVON,51.1604,-4.08556
8948,DEVON,50.9976,-3.93979
8566,DEVON,50.5861,-4.10615
8562,DEVON,50.6647,-4.04127
8455,DEVON,50.4646,-3.79963
8233,DEVON,50.9267,-3.47033
8859,DEVON,50.8535,-4.04134
8619,DEVON,50.7338,-4.17974
8605,DEVON,50.7104,-4.29606
8882,DEVON,50.6647,-3.96859
8410,DEVON,50.6283,-3.97949
8159,DEVON,50.8188,-3.34888
8561,DEVON,50.6381,-4.00824
8089,DEVON,50.7567,-3.16811
8238,DEVON,50.851,-3.48713
8567,DEVON,50.5862,-4.05097
8500,DEVON,50.308,-3.9209
8860,DEVON,50.8929,-4.12716
8950,DEVON,50.9614,-3.99637
8816,DEVON,50.9997,-4.4093
8577,DEVON,50.6036,-4.01855
8850,DEVON,50.6897,-3.97134
8264,DEVON,50.9204,-3.3748
8427,DEVON,50.548,-3.93761
8355,DEVON,50.6904,-3.82728
8302,DEVON,50.7723,-3.59385
8417,DEVON,50.6086,-3.97791
8452,DEVON,50.5097,-3.88889
8933,DEVON,50.9629,-3.71521
7953,DORSET,50.6994,-2.16039
8006,DORSET,50.67,-2.49212
8067,DORSET,50.8419,-2.90945
1326,DORSET,50.6131,-1.95737
1328,DORSET,50.7431,-1.99232
842,DORSET,50.7789,-1.83483
7975,DORSET,50.7174,-2.39694
1319,DORSET,50.5216,-2.45431
7991,DORSET,50.68,-2.1848
9148,DORSET,50.8514,-2.60436
7844,DORSET,50.9913,-2.31556
7841,DORSET,51.0311,-2.28089
843,DORSET,50.7337,-1.82236
7873,DORSET,50.892,-2.19467
7969,DORSET,50.7325,-2.46084
7887,DORSET,50.8774,-2.07534
1489,DOWN,54.4525,-6.07151
1527,DOWN,54.5351,-5.49223
16477,DOWN,54.1624,-5.97485
16480,DOWN,54.1637,-6.0104
16479,DOWN,54.182,-5.98423
16165,DOWN,54.1654,-6.06996
16167,DOWN,54.1797,-6.06205
16166,DOWN,54.1791,-6.03761
1507,DOWN,54.6028,-5.82859
1491,DOWN,54.1268,-6.00085
1517,DOWN,54.5721,-5.65603
1523,DOWN,54.6686,-5.74742
16391,DOWN,54.5209,-6.01828
16489,DOWN,54.1354,-6.15553
1529,DOWN,54.6736,-5.58298
16473,DOWN,54.21,-5.90184
1502,DOWN,54.245,-5.83066
16439,DOWN,54.5507,-5.84798
16471,DOWN,54.2075,-5.99162
16168,DOWN,54.2057,-6.04303
1509,DOWN,54.3591,-6.19547
16451,DOWN,54.3473,-5.89513
1475,DOWN,54.5602,-5.93976
1504,DOWN,54.2966,-6.11019
16429,DOWN,54.5455,-5.5714
